Id,Course,RaceDate,RaceTime,Race,Type,Class,AgeLimit,Prize,Ran,Distance,Yards,Going,Limit,WinTime,Seconds,FPos,DstBtn,TotalBtn,CardNo,HorseName,Draw,Sp,Age,Stone,Lbs,WeightLBS,Favs,Aid,Trainer,Jockey,Allow,OR,Comments
44658119,"Ffos Las","04/07/22 00:00:00","12/30/99 15:20:00","Sunnyvale Holiday Park West Wales National Handicap Chase","c",3,"5YO plus",7352,9,"3m 3f 208y",6148,"Good (Good to Firm in the home straight)",135,"7m 3.99s",423.99,"7","½",43.95,9,"Volcano (FR)",,6,8,10,10,150,,"t   p","Sheila Lewis","Ben Jones",,118,"led 2nd, joined 5th until led again 15th, ridden and headed 4 out, weakened next"
44658119,"Ffos Las","04/07/22 00:00:00","12/30/99 15:20:00","Sunnyvale Holiday Park West Wales National Handicap Chase","c",3,"5YO plus",7352,9,"3m 3f 208y",6148,"Good (Good to Firm in the home straight)",135,"7m 3.99s",423.99,"PU",,,2,"Checkitout",,12,8,11,9,163,,"p","N A Twiston-Davies","Thomas Bellamy",,131,"led, headed 2nd, tracked leaders, lost place 15th, behind when pulled up 17th"
44658119,"Ffos Las","04/07/22 00:00:00","12/30/99 15:20:00","Sunnyvale Holiday Park West Wales National Handicap Chase","c",3,"5YO plus",7352,9,"3m 3f 208y",6148,"Good (Good to Firm in the home straight)",135,"7m 3.99s",423.99,"PU",,,5,"Docpickedme",,5.5,6,11,2,156,,"v","H Whittington","James Bowen",,124,"tracked leaders, disputed lead 5th until 15th, ridden 5 out, weakened 4 out, pulled up 2 out"
44658120,"Ffos Las","04/07/22 00:00:00","12/30/99 15:50:00","Yr Hen Printworks Restaurant - Cardigan Maiden Hurdle (GBB Race)","h",4,"4YO plus",5446,6,"2m 5f 192y",4812,"Good (Good to Firm in the home straight)",,"5m 32.57s",332.57,"1",,0,4,"Mourzouk",,7.5,5,11,6,160,,,"Tim Vaughan","Alan Johns",,,"tracked leaders, led 4 out, clear with one other 2 out, ran on"
44658120,"Ffos Las","04/07/22 00:00:00","12/30/99 15:50:00","Yr Hen Printworks Restaurant - Cardigan Maiden Hurdle (GBB Race)","h",4,"4YO plus",5446,6,"2m 5f 192y",4812,"Good (Good to Firm in the home straight)",,"5m 32.57s",332.57,"2","8½",8.5,7,"Sister Michael",,4,6,11,6,160,,"t","F OBrien","C Brace",,,"close up, ridden to chase winner 3 out, hit last, kept on same pace"
44658120,"Ffos Las","04/07/22 00:00:00","12/30/99 15:50:00","Yr Hen Printworks Restaurant - Cardigan Maiden Hurdle (GBB Race)","h",4,"4YO plus",5446,6,"2m 5f 192y",4812,"Good (Good to Firm in the home straight)",,"5m 32.57s",332.57,"3","33",41.5,2,"Dreams Of Diamonds",,2,5,11,6,160,"2Fav",,"P Bowen","James Bowen",,,"raced wide tracked leader, reminders 5th, ridden and outpaced 4 out, rallied flat to go poor 3rd close home"
44658120,"Ffos Las","04/07/22 00:00:00","12/30/99 15:50:00","Yr Hen Printworks Restaurant - Cardigan Maiden Hurdle (GBB Race)","h",4,"4YO plus",5446,6,"2m 5f 192y",4812,"Good (Good to Firm in the home straight)",,"5m 32.57s",332.57,"4","1½",43,1,"Barnard Castle",,1.625,7,11,6,160,"Fav",,"Miss R Curtis","Ben Jones",,,"in touch, headway 5 out, tracked winner 4 out until next, weakened approaching 2 out, lost poor 3rd close home"
44658120,"Ffos Las","04/07/22 00:00:00","12/30/99 15:50:00","Yr Hen Printworks Restaurant - Cardigan Maiden Hurdle (GBB Race)","h",4,"4YO plus",5446,6,"2m 5f 192y",4812,"Good (Good to Firm in the home straight)",,"5m 32.57s",332.57,"5","25",68,8,"Tout Paris (FR)",,25,7,11,6,160,,,"Mrs L J Young","G Sheehan",,74,"led, ridden and headed 4 out, weakened next, tailed off"
44658120,"Ffos Las","04/07/22 00:00:00","12/30/99 15:50:00","Yr Hen Printworks Restaurant - Cardigan Maiden Hurdle (GBB Race)","h",4,"4YO plus",5446,6,"2m 5f 192y",4812,"Good (Good to Firm in the home straight)",,"5m 32.57s",332.57,"PU",,,3,"Minella Zoom",,18,6,11,6,160,,,"Sheila Lewis","Sean Houlihan",,,"in touch in rear, outpaced 7th, behind 4 out, pulled up next"
44658121,"Ffos Las","04/07/22 00:00:00","12/30/99 16:25:00","Lord Kitchener Inn Handicap Chase","c",5,"5YO plus",3513,5,"2m 3f 83y",4263,"Good (Good to Firm in the home straight)",105,"4m 58.55s",298.55,"1",,0,3,"Abaya Du Mathan (FR)",,2.25,10,11,7,161,"Fav","t   b","D Pipe","Fergus Gillard",3,102,"prominent, left in lead after 6th, clear 2 out, heavily eased flat"
44658121,"Ffos Las","04/07/22 00:00:00","12/30/99 16:25:00","Lord Kitchener Inn Handicap Chase","c",5,"5YO plus",3513,5,"2m 3f 83y",4263,"Good (Good to Firm in the home straight)",105,"4m 58.55s",298.55,"2","3½",3.5,7,"Out For Justice",,3.5,9,11,1,155,,"t","Katy Price","Benjamin Poste",,93,"in rear, hampered 5th, close up in 3rd soon after 6th, ridden 3 out, chased clear winner next, kept on same pace, no chance with easy winner"
44658121,"Ffos Las","04/07/22 00:00:00","12/30/99 16:25:00","Lord Kitchener Inn Handicap Chase","c",5,"5YO plus",3513,5,"2m 3f 83y",4263,"Good (Good to Firm in the home straight)",105,"4m 58.55s",298.55,"3","27",30.5,6,"Fanamix (FR)",,2.75,7,11,7,161,"2Fav",,"Miss R Curtis","Ben Jones",,99,"tracked leaders, tracked winner soon after 6th, pushed along 4 out, ridden and weakened approaching 2 out"
44658121,"Ffos Las","04/07/22 00:00:00","12/30/99 16:25:00","Lord Kitchener Inn Handicap Chase","c",5,"5YO plus",3513,5,"2m 3f 83y",4263,"Good (Good to Firm in the home straight)",105,"4m 58.55s",298.55,"F",,,5,"Green Planet",,3.333333333,5,11,8,162,,,"A King","Tom Cannon",,100,"close up when fell 5th"
44658121,"Ffos Las","04/07/22 00:00:00","12/30/99 16:25:00","Lord Kitchener Inn Handicap Chase","c",5,"5YO plus",3513,5,"2m 3f 83y",4263,"Good (Good to Firm in the home straight)",105,"4m 58.55s",298.55,"U",,,4,"Shake Him Up",,12,6,11,9,163,,,"P Bowen","James Bowen",,101,"led, landed awkwardly and unseated rider 6th"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"1",,0,10,"Kolisi",,0.727272727,4,10,7,147,"Fav","t","D Pipe","T Scudamore",,88,"mid-division on rail, headway to track front rank after 4th, pressed leader after 2 out, led last, pushed out and ran on strongly run-in, readily"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"2","2¼",2.25,6,"Ascot Day (FR)",,11,8,10,3,143,,"p","B J Llewellyn","Jordan Williams",7,83,"rear mid-division, mistake 6th, pushed along and headway before 2 out, ridden after last and ran on well, nearest finish"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"3","hd",2.4,2,"Sweet Nightingale",,11,5,11,8,162,,,"Miss Polly Gundry","Rex Dingle",,95,"towards rear, effort and headway before 2 out, ridden and stayed on run-in"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"4","shd",2.45,5,"Poets Reflection",,10,7,10,11,151,"2Fav",,"Miss L Blackford","David Noonan",,84,"rear mid-division, headway to be close up after 3 out, pushed along and led before 2 out, headed last, kept on one pace"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"5","4",6.45,12,"Junior Massini",,125,7,10,0,140,,"p","Miss James","M Goldstein",,73,"chased leaders, ridden before 2 out, kept on same pace"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"6","1¼",7.7,3,"Professor Calculus",,14,4,10,11,151,,,"N J Hawke","Kieren Buckley",5,97,"led, pushed along and pressed before 2 out, soon headed, not fluent 2 out, weakened run-in"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"7","3½",11.2,11,"Miss Marette",,14,6,10,1,141,,"h","C J Down","J M Davies",,74,"chased leaders, went prominent after 3 out, ridden home turn, weakened before last"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"8","1",12.2,9,"Colonel Lesley",,28,6,10,8,148,,,"Claire Harris","Paul OBrien",,81,"towards rear, never in contention"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"9","1",13.2,7,"Dolly Mcqueen",,12,6,10,5,145,,"t","F J Brennan","David Prichard",5,83,"towards rear, ridden home turn, no progress"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"10","7",20.2,8,"Ollys Folly",,14,8,10,9,149,,,"Mark Gillard","Bryan Carver",,82,"prominent, ridden before 2 out, weakened tamely"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"11","9½",29.7,4,"Cry Wolf",,11,9,11,1,155,,,"Mrs Dunn","R P McLernon",,88,"towards rear, pushed along after 5th, well behind before 2 out"
44658122,"Taunton","04/07/22 00:00:00","12/30/99 13:27:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 1)","h",5,"4YO plus",3431,12,"2m 104y",3624,"Good (Good to Soft in places)",100,"4m 4.72s",244.72,"12","2½",32.2,1,"Full Aux Rois (FR)",,22,7,11,12,166,,"t   h","N P Mulholland","James Best",,99,"handy, pushed along and outpaced after 3 out, soon beaten"
44658123,"Taunton","04/07/22 00:00:00","12/30/99 14:02:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 2)","h",5,"4YO plus",3431,9,"2m 104y",3624,"Good",100,"4m 6.35s",246.35,"1",,0,10,"Honestlyntrufully",,2.5,6,10,9,149,"Fav","t","P J Hobbs","T J OBrien",,79,"made all at modest pace early, pushed along and quickened 10 lengths clear home turn, good jump 2 out and went further ahead, kept on well, eased run-in, unchallenged"
44658123,"Taunton","04/07/22 00:00:00","12/30/99 14:02:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 2)","h",5,"4YO plus",3431,9,"2m 104y",3624,"Good",100,"4m 6.35s",246.35,"2","15",15,1,"Duke Of Luckley",,18,5,11,12,166,,,"M Keighley","James Best",,96,"chased leader, pushed along in 4th home turn, stayed on to take 2nd run-in, no chance with easy winner"
44658123,"Taunton","04/07/22 00:00:00","12/30/99 14:02:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 2)","h",5,"4YO plus",3431,9,"2m 104y",3624,"Good",100,"4m 6.35s",246.35,"3","¾",15.75,3,"Gerard Mentor (FR)",,2.75,6,11,4,158,"2Fav","t   p","K C Bailey","David Bass",,88,"towards rear, not fluent 1st, headway into 5th 4 out, ridden and outpaced home turn, chased clear leader before 2 out, kept on but lost 2nd run-in"
44658123,"Taunton","04/07/22 00:00:00","12/30/99 14:02:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 2)","h",5,"4YO plus",3431,9,"2m 104y",3624,"Good",100,"4m 6.35s",246.35,"4","6½",22.25,5,"Yaazaain",,9,6,11,0,154,,"t","N J Hawke","David Noonan",,84,"in rear, ridden after 3 out, minor headway before 2 out, ran on steadily but never on terms"
44658123,"Taunton","04/07/22 00:00:00","12/30/99 14:02:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 2)","h",5,"4YO plus",3431,9,"2m 104y",3624,"Good",100,"4m 6.35s",246.35,"5","4¼",26.5,4,"Good Impression",,3.5,7,10,12,152,,"t","B J Llewellyn","Charlie Price",3,85,"towards rear, ridden after 3 out, never involved"
44658123,"Taunton","04/07/22 00:00:00","12/30/99 14:02:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 2)","h",5,"4YO plus",3431,9,"2m 104y",3624,"Good",100,"4m 6.35s",246.35,"6","2¾",29.25,11,"Antidote",,50,6,9,11,137,,"t","J D Frost","Angus Cheleda",5,72,"tracked leaders, ridden home turn and gradually faded, well held when blundered last"
44658123,"Taunton","04/07/22 00:00:00","12/30/99 14:02:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 2)","h",5,"4YO plus",3431,9,"2m 104y",3624,"Good",100,"4m 6.35s",246.35,"7","3¼",32.5,8,"Appreciate",,6,4,10,12,152,,"t","M F Harris","Kevin Jones",,90,"in rear, not fluent at times, pushed along after 5th and struggling"
44658123,"Taunton","04/07/22 00:00:00","12/30/99 14:02:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 2)","h",5,"4YO plus",3431,9,"2m 104y",3624,"Good",100,"4m 6.35s",246.35,"8","9½",42,6,"Military Tactic",,12,6,10,13,153,,"t","Mrs S Gardner","Lucy Gardner",,83,"mid-division, not fluent 3 out, pushed along and well held before 2 out"
44658123,"Taunton","04/07/22 00:00:00","12/30/99 14:02:00","Rusty's Thank You Family And Friends Handicap Hurdle (Div 2)","h",5,"4YO plus",3431,9,"2m 104y",3624,"Good",100,"4m 6.35s",246.35,"9","20",62,7,"Canal Rocks",,28,6,10,5,145,,"p","B J Llewellyn","Jordan Williams",7,82,"mid-division, mistake 2nd, not fluent 5th, soon behind and lost touch"
44658124,"Taunton","04/07/22 00:00:00","12/30/99 14:35:00","Dorset & Somerset Air Ambulance Novices' Handicap Hurdle","h",5,"4YO plus",3431,10,"2m 7f 198y",5258,"Good",105,"6m 1.12s",361.12,"1",,0,5,"Bolsover Bill",,6.5,5,10,3,143,,"p1","W Greatrex","Caoilin Quinn",7,88,"mid-division, effort and headway to track front pair after 8th, pressed leader 4 out, led 3 out, not fluent 2 out, clear and left further ahead last, pushed out, comfortably"
44658124,"Taunton","04/07/22 00:00:00","12/30/99 14:35:00","Dorset & Somerset Air Ambulance Novices' Handicap Hurdle","h",5,"4YO plus",3431,10,"2m 7f 198y",5258,"Good",105,"6m 1.12s",361.12,"2","21",21,9,"Menapian",,22,11,9,11,137,,"p","Mrs H R J Nelmes","Charlie Price",3,78,"mid-division, ridden and outpaced after 8th, stayed on for some headway after 3 out, ran on and left in remote 2nd last"
44658124,"Taunton","04/07/22 00:00:00","12/30/99 14:35:00","Dorset & Somerset Air Ambulance Novices' Handicap Hurdle","h",5,"4YO plus",3431,10,"2m 7f 198y",5258,"Good",105,"6m 1.12s",361.12,"3","9",30,6,"Vanderbilt",,11,8,10,8,148,,,"Mark Gillard","David Noonan",,86,"in rear, ridden after 3 out, left in remote 3rd last, plugged on one pace"
44658124,"Taunton","04/07/22 00:00:00","12/30/99 14:35:00","Dorset & Somerset Air Ambulance Novices' Handicap Hurdle","h",5,"4YO plus",3431,10,"2m 7f 198y",5258,"Good",105,"6m 1.12s",361.12,"4","10",40,1,"Mad About Sally",,10,7,11,12,166,,,"Oliver Signy","David Bass",,104,"close up, led 4 out, pushed along and headed 3 out, gradually faded"
44658124,"Taunton","04/07/22 00:00:00","12/30/99 14:35:00","Dorset & Somerset Air Ambulance Novices' Handicap Hurdle","h",5,"4YO plus",3431,10,"2m 7f 198y",5258,"Good",105,"6m 1.12s",361.12,"5","5½",45.5,3,"Kotki (FR)",,3.5,5,10,12,152,"2Fav","t   p1","D Pipe","Phillip Armson",7,97,"chased leaders, ridden after 8th, soon beaten"
44658124,"Taunton","04/07/22 00:00:00","12/30/99 14:35:00","Dorset & Somerset Air Ambulance Novices' Handicap Hurdle","h",5,"4YO plus",3431,10,"2m 7f 198y",5258,"Good",105,"6m 1.12s",361.12,"6","2½",48,7,"Doyens De Ante",,4,6,10,8,148,,"p1","Maxwell Young","James Best",,86,"led, ridden and headed 4 out, weakened quickly"
44658124,"Taunton","04/07/22 00:00:00","12/30/99 14:35:00","Dorset & Somerset Air Ambulance Novices' Handicap Hurdle","h",5,"4YO plus",3431,10,"2m 7f 198y",5258,"Good",105,"6m 1.12s",361.12,"7","20",68,4,"Geordie Washington",,16,6,10,12,152,,"h1","N J Hawke","Kieren Buckley",5,95,"in rear, ridden 3 out and struggling, tailed off"
44658124,"Taunton","04/07/22 00:00:00","12/30/99 14:35:00","Dorset & Somerset Air Ambulance Novices' Handicap Hurdle","h",5,"4YO plus",3431,10,"2m 7f 198y",5258,"Good",105,"6m 1.12s",361.12,"PU",,,8,"Toad Of Toad Hall",,28,6,10,2,142,,"b1","Mrs Dunn","J M Davies",,80,"tracked leaders, raced keenly, pushed along and weakened 3 out, soon pulled up"
44658124,"Taunton","04/07/22 00:00:00","12/30/99 14:35:00","Dorset & Somerset Air Ambulance Novices' Handicap Hurdle","h",5,"4YO plus",3431,10,"2m 7f 198y",5258,"Good",105,"6m 1.12s",361.12,"PU",,,10,"Millies Flying",,250,9,9,9,135,,"p1","Miss Sarah Robinson","David Prichard",5,78,"towards rear, pushed along after 5th, tailed off 8th, pulled before 4 out"
44658124,"Taunton","04/07/22 00:00:00","12/30/99 14:35:00","Dorset & Somerset Air Ambulance Novices' Handicap Hurdle","h",5,"4YO plus",3431,10,"2m 7f 198y",5258,"Good",105,"6m 1.12s",361.12,"U",,,2,"Go Sacre Go (FR)",,2.5,6,11,11,165,"Fav",,"N J Henderson","Nico de Boinville",,103,"prominent, chased leader after 3 out, no impression when jumped left final flight, hung left and unseated rider just after last"
44658125,"Taunton","04/07/22 00:00:00","12/30/99 15:10:00","James And Shona Gourlay Wedding Celebration Novices' Hurdle (GBB Race)","h",4,"4YO plus",4901,5,"2m 104y",3624,"Good",,"4m 0.93s",240.93,"1",,0,1,"Diligent (FR)",,3.5,9,11,3,157,,"h","N J Hawke","Kieren Buckley",5,125,"led, hit 4th, joined 3 out, ridden and led again before 2 out, drew clear after 2 out, stayed on well, comfortably"
44658125,"Taunton","04/07/22 00:00:00","12/30/99 15:10:00","James And Shona Gourlay Wedding Celebration Novices' Hurdle (GBB Race)","h",4,"4YO plus",4901,5,"2m 104y",3624,"Good",,"4m 0.93s",240.93,"2","18",18,2,"Gold In Doha (FR)",,3,6,11,1,155,"2Fav","t","Harry Fry","Bryan Carver",,,"in rear, in touch, headway to chase leaders home turn, went 2nd before 2 out, pushed along and bad mistake 2 out, soon well held"
44658125,"Taunton","04/07/22 00:00:00","12/30/99 15:10:00","James And Shona Gourlay Wedding Celebration Novices' Hurdle (GBB Race)","h",4,"4YO plus",4901,5,"2m 104y",3624,"Good",,"4m 0.93s",240.93,"3","11",29,4,"Inca De Lafayette (FR)",,0.727272727,4,10,9,149,"Fav",,"P F Nicholls","Angus Cheleda",5,,"prominent, disputed lead 3 out, ridden and headed before 2 out, weakened quickly"
44658125,"Taunton","04/07/22 00:00:00","12/30/99 15:10:00","James And Shona Gourlay Wedding Celebration Novices' Hurdle (GBB Race)","h",4,"4YO plus",4901,5,"2m 104y",3624,"Good",,"4m 0.93s",240.93,"F",,,3,"Tip Top Tonto",,12,6,11,1,155,,,"Dr R D P Newland","Lee Edwards",,,"towards rear, in touch, pushed along after 3 out, well behind when fell final flight"
44658125,"Taunton","04/07/22 00:00:00","12/30/99 15:10:00","James And Shona Gourlay Wedding Celebration Novices' Hurdle (GBB Race)","h",4,"4YO plus",4901,5,"2m 104y",3624,"Good",,"4m 0.93s",240.93,"PU",,,5,"To Dream",,150,4,10,7,147,,"t","Mark Gillard","J M Davies",,,"handy, not fluent 5th, pushed along before 4 out and dropped to last, struggling and pulled up after 3 out"
44658126,"Taunton","04/07/22 00:00:00","12/30/99 15:45:00","Dave Criddle Travel Handicap Hurdle","h",3,"4YO plus",6699,5,"2m 7f 198y",5258,"Good",140,"5m 51.13s",351.13,"1",,0,2,"Flashing Glance",,7.5,9,11,1,155,,,"Tom Lacey","Mr Dylan Kitts",10,131,"made all, strongly pressed after 3 out, shaken up and forged ahead after 2 out, ridden and stayed on gamely run-in"
44658126,"Taunton","04/07/22 00:00:00","12/30/99 15:45:00","Dave Criddle Travel Handicap Hurdle","h",3,"4YO plus",6699,5,"2m 7f 198y",5258,"Good",140,"5m 51.13s",351.13,"2","1¼",1.25,5,"Sirobbie",,5,8,10,6,146,,"v","D G Bridgwater","Lilly Pinchin",5,117,"prominent, ridden and outpaced after 4 out, remained just in touch, kept on dourly from before last to go 2nd run-in, always held"
44658126,"Taunton","04/07/22 00:00:00","12/30/99 15:45:00","Dave Criddle Travel Handicap Hurdle","h",3,"4YO plus",6699,5,"2m 7f 198y",5258,"Good",140,"5m 51.13s",351.13,"3","1¼",2.5,4,"Bells Of Peterboro",,3.5,7,11,2,156,"2Fav",,"Tim Vaughan","Charlie Price",3,125,"in rear, in touch, chased leaders after 8th, ridden after 3 out, stayed on but not pace to challenge"
